document_id	title	publish_date	session	authors	views	depth	full_reads_percent	ctr
62044af09a7947293ed0df58	Reuters узнал о киберучениях европейских банков на случай атак из России	2022-02-09 23:50:31	YzevweVQTymfO97Ml7EeAA	[]	9584	1.156	32.544	0.402
62448c6d9a79478045de65c8	"РПЦ сообщила о награждении погибшего военного священника орденом Мужества
                
                                                    

    

    Общество, 20:32"	2022-03-30 17:32:47	PiUy0ia4RWmtLlQazyLHLA	['5e1ddee09a7947609de2f69b']	51920	1.169	49.948	0.0
624ea4cf9a7947a631c328ba	Reuters узнал о переносе сроков запрета импорта угля из России в ЕС	2022-04-07 11:08:51	LM7S9rrpRgqXzzSM02g7sQ	['6130a7379a79472aeb4546e3']	27152	1.152	30.779	1.352
626661779a794771930ab346	Статус Назарбаева закрепят в Конституции Казахстана	2022-04-25 09:56:57	9gPe6otmTDe3hqH-krM3Hg	['57f797ee9a7947a5681d187e']	7216	1.046	15.258	2.861
6257c46a9a79478ac30c31a6	"Аксенов сообщил о переносе Ялтинского экономического форума
                
                                                    

    

    Экономика, 10:12"	2022-04-14 07:12:48	UzLPe_M3SK2UYYWPcpbTiQ	[]	5870	1.076	41.414	0.0
61fa90079a794704e7b68131	"Главврач заявила о необходимости ежегодно прививаться от COVID в будущем
                
                                                    

    

    Общество, 17:34"	2022-02-02 14:34:49	qjrP967lTy6ldZ8KT4BGSQ	[]	14423	1.178	30.749	0.0
6244e2849a794796d9b9689e	"С посольства Словении в Киеве сняли флаг из-за его сходства с российским
                
                                                    

    

    Политика, 02:32"	2022-03-30 23:32:26	ovG3wWWnT0WfJw_1x6OPnA	[]	36080	1.132	57.348	0.0
6248eff69a794764e113f866	Больше половины россиян не испугались новой волны коронавируса	2022-04-03 05:00:51	mXucWXIyQYmKEDFEOxl-WA	['60fa94ed9a7947b7152c986a']	33668	1.197	26.307	2.705
626fa4cb9a794763e76b4362	"Россию не допустили к конференции ЮНЕСКО в День свободы печати
                
                                                    

    

    Политика, 13:02"	2022-05-02 10:02:52	ythCr3OKTzeliJS5nQ2Cvw	[]	5357	1.066	43.924	0.0
624060b39a79478b441b8050	"В Испании задержали россиянку по подозрению в мошенничестве
                
                                                    

    

    Политика, 16:36"	2022-03-27 13:36:09	nXlHqBNtRVGPRvA6tmd8HA	['619226fb9a7947e681606cc3']	61480	1.169	47.191	0.0
6277b0789a79472132f1f009	"Второй тур выборов президента Южной Осетии признали состоявшимся
                
                                                    

    

    Политика, 15:26"	2022-05-08 12:26:00	uIev3MVsTByK7n7VSMb1cg	[]	2223	1.058	50.292	0.0
624e13789a794782c0817ca2	Пашинян и Алиев поручили министрам подготовиться к мирным переговорам	2022-04-06 22:27:20	JRz1D5izRJOhwsipMXRnEQ	['60bf2f0f9a79475cc856c5a1']	10465	1.122	28.887	1.307
6263c27b9a7947585c818c21	Каждый шестой подросток сообщил о готовности подрабатывать летом	2022-04-24 05:00:17	n820m_bXRBG9OieAQ2PyTg	['604f2c199a79478ec0029eae']	3174	1.052	32.735	0.614
623fa2219a7947653470b18c	"Итальянский канал Rai объявил о возобновлении работы в России
                
                                                    

    

    Бизнес, 02:44"	2022-03-26 23:44:20	SQuQYT7-TuSUB7XOcmrSww	['60bf2f0f9a79475cc856c5a1']	30663	1.156	32.081	0.0
623f090b9a794741205ac72b	Собянин предупредил о снеге и сильном ветре в Москве до вторника	2022-03-26 13:20:09	_ZjKqkPmQX6shQai-oXjTQ	['5f36b3779a794782606d90c9']	23875	1.144	29.34	1.788
62406bc69a7947901c2e206d	Красный Крест опроверг участие в принудительной эвакуации украинцев	2022-03-27 14:22:46	LLMzZYfrRnWsrYa8JqsYbw	['604f2c199a79478ec0029eae']	79247	1.173	36.708	1.678
624ade409a7947e92ef9f6b5	Производитель «Прелести» и «Дихлофоса» продал завод в Шотландии	2022-04-05 04:02:16	CItaE2OnRKSV1PnGIZ-yvA	['5432934ccbb20f0bd1aad40a']	56916	1.114	17.614	3.141
620644369a79475f66c8a63f	"Столтенберг объяснил решение усилить военное присутствие НАТО в Румынии
                
                                                    

    

    Политика, 14:27"	2022-02-11 11:27:30	QZytEEGGSyWtm8uuHyU7og	[]	19579	1.146	35.65	0.0
624a4c809a7947adcac5ae1b	FT узнала, какие ограничения готовит ЕС против России	2022-04-04 02:13:05	9UYowUFvTz-dwnIx1lggZg	['5edf68259a79470758e7ab2d']	64793	1.149	37.242	9.425
627cc4ec9a7947f492a78707	Власти оценили вероятность новой волны «ковида» в Петербурге	2022-05-12 08:36:37	uBog6BAhQguSFn3zlnv_bg	[]	2924	1.086	33.174	1.519
626db1ae9a79477be6a21de3	На Украине назвали срок получения страной статуса кандидата в члены ЕС	2022-04-30 22:14:42	oRrf7iqIRReLgyFBHM0BLg	['604f2c199a79478ec0029eae']	2508	1.051	25.598	2.871
626aa61e9a794788c46c422f	В Петербурге анонсировали создание «гигантского производства лекарств»	2022-04-28 14:52:36	G5WmeOx1SOyoyR2ZiDtEqg	[]	4218	1.078	21.124	4.735
6255a2519a79476228cfe3aa	Макрон заявил, что пока не будет «следовать моде» на поездки в Киев	2022-04-12 16:54:16	qxk1PqrvQ3GybKX9rpMmag	['5e4663219a794736af922488']	8179	1.054	22.619	2.372
62739dbd9a794778f827ba8c	Россия вышлет семерых датских дипломатов	2022-05-05 09:50:33	jYhwwducRW-FNl2LKXpeng	[]	5298	1.085	34.202	1.06
6263fb0c9a794765175b27a7	Минфин США сравнил риски запрета на энергоносители для ЕС и России	2022-04-23 14:08:55	vNKuBF_NQd6HneHcgNoaVA	['6206513e9a79476587e1e14e']	10427	1.056	37.125	3.264
625eef5a9a794746c318555f	"В «Яндексе» опровергли сообщение о запрете продавать «Новости» и «Дзен»
                
                                                    

    

    Бизнес, 22:06"	2022-04-19 19:06:14	LkhMwVASTQOnIHWLGc1nqQ	['5edf68259a79470758e7ab2d','6131f8eb9a794718ca935648']	1201	1.058	29.226	0.0
62419d4b9a7947ef4617345f	"Песков назвал чистой уткой национализацию имущества компаний из России
                
                                                    

    

    Политика, 15:40"	2022-03-28 12:40:52	U25pvPyRQOaLQc9ldEqyew	[]	19310	1.098	46.137	0.0
625ca60b9a794775dafb7f4a	WSJ узнала о «фактическом домашнем аресте» президента Йемена	2022-04-18 00:07:00	39PK05UpQ_2oxF7iJy5wTg	['5e1ddee09a7947609de2f69b']	5835	1.051	37.772	2.024
6271cc709a7947d7acd6da24	«Коммерсантъ» узнал о конфискации 4 млрд руб. у главы холдинга «Форум»	2022-05-04 01:12:08	LQyBGXB9QfiynXJ7lr3ATQ	['604f2c199a79478ec0029eae']	7381	1.052	32.638	6.919
61fb05079a79472cf57c10d2	В Белом доме отказались от слова «неминуемый» при разговоре о вторжении	2022-02-02 22:30:10	AJvIsyQeRiWNkKKFSfCEuw	['5edf68259a79470758e7ab2d']	10459	1.141	38.713	1.669
6209ae459a7947446de26572	Песков указал на ковбойский подход США в попытках повлиять на Европу	2022-02-14 01:35:51	sYQyluCKSGWYfPMsO0WTJw	['5edf68259a79470758e7ab2d']	12995	1.152	42.386	2.519
62736c919a7947620cb48377	"СК начал проверку после смерти пассажира экстренно севшего в Самаре рейса
                
                                                    

    

    Общество, 10:11"	2022-05-05 07:11:13	ut_4vRDoSs2yB2F5V2QaDw	[]	4422	1.087	47.083	0.0
626ce9b89a79474775ddaff1	Минобороны сообщило о поражении четырех складов на Украине	2022-04-30 08:07:05	kYHl03BwSFGAsS-OG3v9pg	['5f36b3779a794782606d90c9']	11397	1.065	33.404	2.544
6274dda59a794766185d82f7	МИД заявил о стагнации в переговорах России и Украины	2022-05-06 08:40:59	ChAssSJgQxqHtSDe2QeaOA	[]	16847	1.068	36.909	3.145
620f54259a79476179532928	"В Москве закончили остекление нового пешеходного моста через Яузу
                
                                                    

    

    Город, 11:13"	2022-02-18 08:13:40	DUhgnAubRBKt1wGwox0q_Q	[]	12817	1.139	24.943	0.0
6279e3f69a79471c724add34	"Reuters узнало о расследовании США в отношении «Лаборатории Касперского»
                
                                                    

    

    Политика, 07:27"	2022-05-10 04:27:08	9KyWXQaeRC28Sv4G2qC3Sw	['5f106dd79a7947e2d2c14f68']	5155	1.06	45.878	0.0
6261c0309a7947bea8c161dc	США анонсировали поставку разработанных для Украины беспилотников	2022-04-21 21:09:52	3tt8AH1rR1ulqtom-ofvgQ	['5bfd1d039a794755995093f8']	10342	1.047	41.868	2.314
620b56e39a7947575e4c45fb	"Суд в Москве заочно арестовал главу украинской неонацистской группы МКУ
                
                                                    

    

    Общество, 12:31"	2022-02-15 09:31:23	U3AFz2EtQCmy6Zbkrjowxg	[]	3314	1.132	29.149	0.0
61fd82769a794798067eaf98	"Rockstar объявила о разработке новой части Grand Theft Auto
                
                                                    

    

    Технологии и медиа, 23:09"	2022-02-04 20:09:45	quvfQ1NPSD2sFdqRHRUixA	[]	6517	1.182	29.385	0.0
62755d9d9a79479d18b0479d	"МИД вызвал посла Великобритании из-за санкций против ВГТРК
                
                                                    

    

    Политика, 21:21"	2022-05-06 18:21:55	by1s7NKZQYeFRyBKTblwLQ	[]	4072	1.052	44.082	0.0
62397cbb9a7947b65c21e286	Минфин направил в депозитарий $65 млн на погашение купонов еврооблигаций	2022-03-22 08:50:10	2LobGeVORGWETZqaC1deMw	['54254690cbb20fa485b88cc9','57f797ee9a7947a5681d187e']	55322	1.141	27.945	1.349
